id,duration,wavlink,start,stop,speaker_id
566-F-32__00,1.965125,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-21.wav,0,48000,566-F-32
566-F-32__00,2.874,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-12.wav,0,48000,566-F-32
566-F-32__1,6.656875,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-20.wav,0,48000,566-F-32
566-F-32__2,6.656875,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-20.wav,48000,96000,566-F-32
566-F-32__00,1.7195,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-22.wav,0,48000,566-F-32
566-F-32__00,2.874,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-15.wav,0,48000,566-F-32
566-F-32__1,5.8216875,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-16.wav,0,48000,566-F-32
566-F-32__1,6.8288125,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-7.wav,0,48000,566-F-32
566-F-32__2,6.8288125,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-7.wav,48000,96000,566-F-32
566-F-32__1,4.8145625,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-10.wav,0,48000,566-F-32
566-F-32__00,1.05625,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-2.wav,0,48000,566-F-32
566-F-32__1,5.7725625,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-18.wav,0,48000,566-F-32
566-F-32__1,9.2851875,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-23.wav,0,48000,566-F-32
566-F-32__2,9.2851875,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-23.wav,48000,96000,566-F-32
566-F-32__3,9.2851875,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-23.wav,96000,144000,566-F-32
566-F-32__1,3.6355,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-4.wav,0,48000,566-F-32
566-F-32__00,2.21075,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-17.wav,0,48000,566-F-32
566-F-32__1,3.610875,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-19.wav,0,48000,566-F-32
566-F-32__00,1.5966875,/data/processed/speech/zalo_challenge/dataset/566-F-32/566-8.wav,0,48000,566-F-32
630-M-35__00,2.596875,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-7.wav,0,48000,630-M-35
630-M-35__00,2.4068125,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-23.wav,0,48000,630-M-35
630-M-35__00,2.4701875,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-5.wav,0,48000,630-M-35
630-M-35__00,2.8501875,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-29.wav,0,48000,630-M-35
630-M-35__00,1.805125,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-6.wav,0,48000,630-M-35
630-M-35__00,2.0901875,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-17.wav,0,48000,630-M-35
630-M-35__00,2.311875,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-33.wav,0,48000,630-M-35
630-M-35__00,1.425125,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-M-35.wav,0,48000,630-M-35
630-M-35__00,2.2801875,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-26.wav,0,48000,630-M-35
630-M-35__00,1.36175,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-24.wav,0,48000,630-M-35
630-M-35__00,1.045125,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-16.wav,0,48000,630-M-35
630-M-35__00,1.5834375,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-11.wav,0,48000,630-M-35
630-M-35__1,8.77225,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-25.wav,0,48000,630-M-35
630-M-35__2,8.77225,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-25.wav,48000,96000,630-M-35
630-M-35__1,3.1035625,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-19.wav,0,48000,630-M-35
630-M-35__1,3.5785625,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-8.wav,0,48000,630-M-35
630-M-35__00,2.1535,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-27.wav,0,48000,630-M-35
630-M-35__1,11.7174375,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-18.wav,0,48000,630-M-35
630-M-35__2,11.7174375,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-18.wav,48000,96000,630-M-35
630-M-35__3,11.7174375,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-18.wav,96000,144000,630-M-35
630-M-35__00,2.2485,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-10.wav,0,48000,630-M-35
630-M-35__1,9.0889375,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-32.wav,0,48000,630-M-35
630-M-35__2,9.0889375,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-32.wav,48000,96000,630-M-35
630-M-35__3,9.0889375,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-32.wav,96000,144000,630-M-35
630-M-35__00,1.9635,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-9.wav,0,48000,630-M-35
630-M-35__00,1.710125,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-13.wav,0,48000,630-M-35
630-M-35__1,3.6419375,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-14.wav,0,48000,630-M-35
630-M-35__00,1.140125,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-21.wav,0,48000,630-M-35
630-M-35__00,2.2168125,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-4.wav,0,48000,630-M-35
630-M-35__1,6.6188125,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-30.wav,0,48000,630-M-35
630-M-35__2,6.6188125,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-30.wav,48000,96000,630-M-35
630-M-35__1,4.940375,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-28.wav,0,48000,630-M-35
630-M-35__1,13.36425,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-15.wav,0,48000,630-M-35
630-M-35__2,13.36425,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-15.wav,48000,96000,630-M-35
630-M-35__3,13.36425,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-15.wav,96000,144000,630-M-35
630-M-35__4,13.36425,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-15.wav,144000,192000,630-M-35
630-M-35__00,1.1400625,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-20.wav,0,48000,630-M-35
630-M-35__00,1.235125,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-2.wav,0,48000,630-M-35
630-M-35__00,1.7735,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-12.wav,0,48000,630-M-35
630-M-35__00,2.8501875,/data/processed/speech/zalo_challenge/dataset/630-M-35/630-31.wav,0,48000,630-M-35
432-M-27__00,2.2790625,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-17.wav,0,48000,432-M-27
432-M-27__00,1.00425,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-12.wav,0,48000,432-M-27
432-M-27__00,1.623625,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-23.wav,0,48000,432-M-27
432-M-27__00,1.6716875,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-50.wav,0,48000,432-M-27
432-M-27__00,2.4955,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-45.wav,0,48000,432-M-27
432-M-27__1,4.7595,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-26.wav,0,48000,432-M-27
432-M-27__00,2.321125,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-48.wav,0,48000,432-M-27
432-M-27__00,2.261,/data/processed/speech/zalo_challenge/dataset/432-M-27/432.wav,0,48000,432-M-27
432-M-27__1,3.27725,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-34.wav,0,48000,432-M-27
432-M-27__00,1.804,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-14.wav,0,48000,432-M-27
432-M-27__1,4.233375,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-38.wav,0,48000,432-M-27
432-M-27__00,1.190625,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-47.wav,0,48000,432-M-27
432-M-27__00,1.864125,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-37.wav,0,48000,432-M-27
432-M-27__00,1.341,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-44.wav,0,48000,432-M-27
432-M-27__00,2.651875,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-15.wav,0,48000,432-M-27
432-M-27__1,3.331375,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-42.wav,0,48000,432-M-27
432-M-27__00,1.5394375,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-24.wav,0,48000,432-M-27
432-M-27__1,3.48775,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-21.wav,0,48000,432-M-27
432-M-27__00,1.2508125,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-46.wav,0,48000,432-M-27
432-M-27__00,1.22975,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-18.wav,0,48000,432-M-27
432-M-27__00,1.870125,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-35.wav,0,48000,432-M-27
432-M-27__00,1.23875,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-43.wav,0,48000,432-M-27
432-M-27__00,1.422125,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-10.wav,0,48000,432-M-27
432-M-27__00,1.395125,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-25.wav,0,48000,432-M-27
432-M-27__00,2.3451875,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-36.wav,0,48000,432-M-27
432-M-27__00,1.407125,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-33.wav,0,48000,432-M-27
432-M-27__00,1.737875,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-30.wav,0,48000,432-M-27
432-M-27__00,1.8746875,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-29.wav,0,48000,432-M-27
432-M-27__00,1.2086875,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-41.wav,0,48000,432-M-27
432-M-27__00,1.0914375,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-9.wav,0,48000,432-M-27
432-M-27__00,2.3873125,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-7.wav,0,48000,432-M-27
432-M-27__00,2.0024375,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-20.wav,0,48000,432-M-27
432-M-27__00,1.3169375,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-3.wav,0,48000,432-M-27
432-M-27__00,1.632625,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-4.wav,0,48000,432-M-27
432-M-27__00,1.071875,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-8.wav,0,48000,432-M-27
432-M-27__00,2.35725,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-22.wav,0,48000,432-M-27
432-M-27__00,1.9483125,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-6.wav,0,48000,432-M-27
432-M-27__00,2.7,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-28.wav,0,48000,432-M-27
432-M-27__00,1.347,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-32.wav,0,48000,432-M-27
432-M-27__00,1.91225,/data/processed/speech/zalo_challenge/dataset/432-M-27/432-5.wav,0,48000,432-M-27
463-M-36__00,1.1224375,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-4.wav,0,48000,463-M-36
463-M-36__1,10.9675625,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-20.wav,0,48000,463-M-36
463-M-36__2,10.9675625,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-20.wav,48000,96000,463-M-36
463-M-36__3,10.9675625,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-20.wav,96000,144000,463-M-36
463-M-36__00,2.12725,/data/processed/speech/zalo_challenge/dataset/463-M-36/463.wav,0,48000,463-M-36
463-M-36__00,2.2769375,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-16.wav,0,48000,463-M-36
463-M-36__00,2.373125,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-18.wav,0,48000,463-M-36
463-M-36__00,2.05775,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-2.wav,0,48000,463-M-36
463-M-36__1,3.7841875,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-8.wav,0,48000,463-M-36
463-M-36__00,2.8220625,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-11.wav,0,48000,463-M-36
463-M-36__00,1.4751875,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-10.wav,0,48000,463-M-36
463-M-36__00,2.1085625,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-6.wav,0,48000,463-M-36
463-M-36__00,2.88625,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-17.wav,0,48000,463-M-36
463-M-36__1,3.5756875,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-3.wav,0,48000,463-M-36
463-M-36__1,5.558625,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-13.wav,0,48000,463-M-36
463-M-36__00,2.8755,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-14.wav,0,48000,463-M-36
463-M-36__00,1.852,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-12.wav,0,48000,463-M-36
463-M-36__00,2.5655625,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-15.wav,0,48000,463-M-36
463-M-36__1,3.3993125,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-7.wav,0,48000,463-M-36
463-M-36__00,2.27425,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-9.wav,0,48000,463-M-36
463-M-36__1,3.3993125,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-19.wav,0,48000,463-M-36
463-M-36__00,1.9883125,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-5.wav,0,48000,463-M-36
463-M-36__1,12.1861875,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-22.wav,0,48000,463-M-36
463-M-36__2,12.1861875,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-22.wav,48000,96000,463-M-36
463-M-36__3,12.1861875,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-22.wav,96000,144000,463-M-36
463-M-36__4,12.1861875,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-22.wav,144000,192000,463-M-36
463-M-36__1,4.1743125,/data/processed/speech/zalo_challenge/dataset/463-M-36/463-21.wav,0,48000,463-M-36
492-F-24__00,1.657875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-19.wav,0,48000,492-F-24
492-F-24__1,6.033,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-45.wav,0,48000,492-F-24
492-F-24__2,6.033,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-45.wav,48000,96000,492-F-24
492-F-24__00,1.957,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-17.wav,0,48000,492-F-24
492-F-24__00,2.1128125,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-34.wav,0,48000,492-F-24
492-F-24__00,1.95075,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-36.wav,0,48000,492-F-24
492-F-24__00,1.5145,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-42.wav,0,48000,492-F-24
492-F-24__1,6.65625,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-41.wav,0,48000,492-F-24
492-F-24__2,6.65625,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-41.wav,48000,96000,492-F-24
492-F-24__00,2.4181875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-24.wav,0,48000,492-F-24
492-F-24__00,1.872875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-9.wav,0,48000,492-F-24
492-F-24__00,1.3991875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-7.wav,0,48000,492-F-24
492-F-24__00,1.07825,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-30.wav,0,48000,492-F-24
492-F-24__00,1.3649375,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-22.wav,0,48000,492-F-24
492-F-24__00,1.109375,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-32.wav,0,48000,492-F-24
492-F-24__00,1.6796875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-10.wav,0,48000,492-F-24
492-F-24__00,1.4396875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-47.wav,0,48000,492-F-24
492-F-24__1,10.969125,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-16.wav,0,48000,492-F-24
492-F-24__2,10.969125,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-16.wav,48000,96000,492-F-24
492-F-24__3,10.969125,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-16.wav,96000,144000,492-F-24
492-F-24__1,4.929875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-15.wav,0,48000,492-F-24
492-F-24__00,2.144,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-20.wav,0,48000,492-F-24
492-F-24__00,2.0193125,/data/processed/speech/zalo_challenge/dataset/492-F-24/492.wav,0,48000,492-F-24
492-F-24__00,2.13775,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-46.wav,0,48000,492-F-24
492-F-24__00,2.5459375,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-44.wav,0,48000,492-F-24
492-F-24__00,1.121875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-43.wav,0,48000,492-F-24
492-F-24__00,1.17325,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-12.wav,0,48000,492-F-24
492-F-24__00,2.6519375,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-5.wav,0,48000,492-F-24
492-F-24__00,1.4023125,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-28.wav,0,48000,492-F-24
492-F-24__00,2.9105625,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-35.wav,0,48000,492-F-24
492-F-24__1,3.159875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-25.wav,0,48000,492-F-24
492-F-24__00,2.3371875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-31.wav,0,48000,492-F-24
492-F-24__1,3.3156875,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-3.wav,0,48000,492-F-24
492-F-24__00,1.6640625,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-29.wav,0,48000,492-F-24
492-F-24__1,3.63975,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-37.wav,0,48000,492-F-24
492-F-24__00,1.022125,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-14.wav,0,48000,492-F-24
492-F-24__00,1.0034375,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-23.wav,0,48000,492-F-24
492-F-24__00,2.9479375,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-38.wav,0,48000,492-F-24
492-F-24__00,1.9445625,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-21.wav,0,48000,492-F-24
492-F-24__00,1.196625,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-18.wav,0,48000,492-F-24
492-F-24__00,2.2000625,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-40.wav,0,48000,492-F-24
492-F-24__00,2.5615625,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-39.wav,0,48000,492-F-24
492-F-24__00,1.1468125,/data/processed/speech/zalo_challenge/dataset/492-F-24/492-33.wav,0,48000,492-F-24
790-M-29__00,1.8015,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-14.wav,0,48000,790-M-29
790-M-29__00,1.5975625,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-18.wav,0,48000,790-M-29
790-M-29__1,3.3140625,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-11.wav,0,48000,790-M-29
790-M-29__1,5.574375,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-13.wav,0,48000,790-M-29
790-M-29__1,3.908875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-23.wav,0,48000,790-M-29
790-M-29__1,3.186625,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-6.wav,0,48000,790-M-29
790-M-29__00,1.0876875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-21.wav,0,48000,790-M-29
790-M-29__1,16.6721875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-16.wav,0,48000,790-M-29
790-M-29__2,16.6721875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-16.wav,48000,96000,790-M-29
790-M-29__3,16.6721875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-16.wav,96000,144000,790-M-29
790-M-29__4,16.6721875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-16.wav,144000,192000,790-M-29
790-M-29__5,16.6721875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-16.wav,192000,240000,790-M-29
790-M-29__00,1.1386875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-12.wav,0,48000,790-M-29
790-M-29__1,3.2290625,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-2.wav,0,48000,790-M-29
790-M-29__00,1.929,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-5.wav,0,48000,790-M-29
790-M-29__00,1.1386875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-15.wav,0,48000,790-M-29
790-M-29__00,1.5635625,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-10.wav,0,48000,790-M-29
790-M-29__00,1.393625,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-9.wav,0,48000,790-M-29
790-M-29__00,1.5295625,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-24.wav,0,48000,790-M-29
790-M-29__1,3.942875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-19.wav,0,48000,790-M-29
790-M-29__00,1.6995625,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-7.wav,0,48000,790-M-29
790-M-29__00,1.2066875,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-17.wav,0,48000,790-M-29
790-M-29__00,1.5975625,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-22.wav,0,48000,790-M-29
790-M-29__1,4.0618125,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-8.wav,0,48000,790-M-29
790-M-29__1,7.2739375,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-20.wav,0,48000,790-M-29
790-M-29__2,7.2739375,/data/processed/speech/zalo_challenge/dataset/790-M-29/790-20.wav,48000,96000,790-M-29
790-M-29__1,3.161125,/data/processed/speech/zalo_challenge/dataset/790-M-29/790.wav,0,48000,790-M-29
726-M-34__1,3.16525,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-5.wav,0,48000,726-M-34
726-M-34__00,1.2895625,/data/processed/speech/zalo_challenge/dataset/726-M-34/726.wav,0,48000,726-M-34
726-M-34__1,27.2560625,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-9.wav,0,48000,726-M-34
726-M-34__2,27.2560625,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-9.wav,48000,96000,726-M-34
726-M-34__3,27.2560625,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-9.wav,96000,144000,726-M-34
726-M-34__4,27.2560625,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-9.wav,144000,192000,726-M-34
726-M-34__5,27.2560625,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-9.wav,192000,240000,726-M-34
726-M-34__6,27.2560625,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-9.wav,240000,288000,726-M-34
726-M-34__7,27.2560625,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-9.wav,288000,336000,726-M-34
726-M-34__8,27.2560625,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-9.wav,336000,384000,726-M-34
726-M-34__9,27.2560625,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-9.wav,384000,432000,726-M-34
726-M-34__1,9.3784375,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-2.wav,0,48000,726-M-34
726-M-34__2,9.3784375,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-2.wav,48000,96000,726-M-34
726-M-34__3,9.3784375,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-2.wav,96000,144000,726-M-34
726-M-34__1,4.4255,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-4.wav,0,48000,726-M-34
726-M-34__1,4.366875,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-6.wav,0,48000,726-M-34
726-M-34__1,10.0231875,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-7.wav,0,48000,726-M-34
726-M-34__2,10.0231875,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-7.wav,48000,96000,726-M-34
726-M-34__3,10.0231875,/data/processed/speech/zalo_challenge/dataset/726-M-34/726-7.wav,96000,144000,726-M-34
742-M-28__00,2.758,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-6.wav,0,48000,742-M-28
742-M-28__00,1.690375,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-20.wav,0,48000,742-M-28
742-M-28__00,2.2019375,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-21.wav,0,48000,742-M-28
742-M-28__00,1.4679375,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-22.wav,0,48000,742-M-28
742-M-28__00,1.112125,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-18.wav,0,48000,742-M-28
742-M-28__00,1.9573125,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-19.wav,0,48000,742-M-28
742-M-28__1,6.0275,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-4.wav,0,48000,742-M-28
742-M-28__2,6.0275,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-4.wav,48000,96000,742-M-28
742-M-28__00,1.023125,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-14.wav,0,48000,742-M-28
742-M-28__00,1.2010625,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-17.wav,0,48000,742-M-28
742-M-28__00,2.2241875,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-9.wav,0,48000,742-M-28
742-M-28__1,4.15925,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-3.wav,0,48000,742-M-28
742-M-28__00,1.2010625,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-13.wav,0,48000,742-M-28
742-M-28__00,1.734875,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-16.wav,0,48000,742-M-28
742-M-28__1,3.6254375,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-2.wav,0,48000,742-M-28
742-M-28__1,5.1600625,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-5.wav,0,48000,742-M-28
742-M-28__00,1.3345,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-11.wav,0,48000,742-M-28
742-M-28__00,1.8905625,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-23.wav,0,48000,742-M-28
742-M-28__1,11.52125,/data/processed/speech/zalo_challenge/dataset/742-M-28/742.wav,0,48000,742-M-28
742-M-28__2,11.52125,/data/processed/speech/zalo_challenge/dataset/742-M-28/742.wav,48000,96000,742-M-28
742-M-28__3,11.52125,/data/processed/speech/zalo_challenge/dataset/742-M-28/742.wav,96000,144000,742-M-28
742-M-28__00,2.7135,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-10.wav,0,48000,742-M-28
742-M-28__00,1.112125,/data/processed/speech/zalo_challenge/dataset/742-M-28/742-12.wav,0,48000,742-M-28
